remote_version,position_vs_local_range,nearest_local_version,nearest_local_filename,nearest_delta_seconds
20260525184348,inside_local_range,20260525185220,20260525185220_ride_request_lifecycle_columns.sql,512
20260525184725,inside_local_range,20260525185220,20260525185220_ride_request_lifecycle_columns.sql,295
20260525185446,inside_local_range,20260525185220,20260525185220_ride_request_lifecycle_columns.sql,146
20260525185640,inside_local_range,20260525190000,20260525190000_cafe_loyalty.sql,200
20260525191158,inside_local_range,20260525191033,20260525191033_driver_earnings_ride_requests.sql,85
20260525191513,inside_local_range,20260525191033,20260525191033_driver_earnings_ride_requests.sql,280
20260525191924,inside_local_range,20260525192409,20260525192409_admin_driver_payout_methods.sql,285
20260525193452,inside_local_range,20260525192409,20260525192409_admin_driver_payout_methods.sql,643
20260525195746,inside_local_range,20260525200000,20260525200000_cafe_shifts.sql,134
20260525200229,inside_local_range,20260525200000,20260525200000_cafe_shifts.sql,149
20260525200335,inside_local_range,20260525200000,20260525200000_cafe_shifts.sql,215
20260525200603,inside_local_range,20260525200000,20260525200000_cafe_shifts.sql,363
20260525201128,inside_local_range,20260525200000,20260525200000_cafe_shifts.sql,688
20260525204039,inside_local_range,20260525210000,20260525210000_cafe_order_completion_hooks.sql,1161
20260526014511,inside_local_range,20260525260000,20260525260000_cafe_public_order_status_eta.sql,889
20260526135830,inside_local_range,20260525380000,20260525380000_cafe_popular_items.sql,90
20260526141658,inside_local_range,20260525380000,20260525380000_cafe_popular_items.sql,1018
20260526141938,inside_local_range,20260525380000,20260525380000_cafe_popular_items.sql,1178
20260526142415,inside_local_range,20260525380000,20260525380000_cafe_popular_items.sql,1455
20260526143946,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,688
20260526144015,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,659
20260526144030,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,644
20260526144139,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,575
20260526144153,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,561
20260526144238,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,516
20260526145243,inside_local_range,20260526145114,20260526145114_feed_preferences.sql,89
20260526145834,inside_local_range,20260525390000,20260525390000_cafe_manager_pin.sql,86
20260526152540,inside_local_range,20260525390000,20260525390000_cafe_manager_pin.sql,1540
20260526152552,inside_local_range,20260525390000,20260525390000_cafe_manager_pin.sql,1552
20260526153048,inside_local_range,20260525400000,20260525400000_cafe_customer_summary.sql,1752
20260526155139,inside_local_range,20260525400000,20260525400000_cafe_customer_summary.sql,501
20260526160644,inside_local_range,20260525400001,20260525400001_car_rental_initial.sql,403
20260526160754,inside_local_range,20260525400001,20260525400001_car_rental_initial.sql,473
20260526162935,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,1225
20260526163105,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,1135
20260526163110,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,1130
20260526163617,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,823
20260526164439,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,321
20260526164714,inside_local_range,20260526165000,20260526165000_sensitive_media_controls.sql,166
20260526165516,inside_local_range,20260525410000,20260525410000_cafe_till_drops.sql,284
20260526170338,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,217
20260526171028,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,627
20260526171046,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,645
20260526171418,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,857
20260526171829,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,1108
20260526172611,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,1570
20260526172625,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,1584
20260526172652,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,1611
20260526172904,inside_local_range,20260525410001,20260525410001_car_rental_expenses_maintenance.sql,1743
20260526173506,inside_local_range,20260525420000,20260525420000_cafe_last_order_items.sql,1494
20260527032213,inside_local_range,20260525510001,20260525510001_car_dealership_promotions.sql,1332
20260527033707,inside_local_range,20260525520000,20260525520000_cafe_rpc_happy_hour.sql,1373
20260527034640,inside_local_range,20260525520000,20260525520000_cafe_rpc_happy_hour.sql,800
20260527035523,inside_local_range,20260525520000,20260525520000_cafe_rpc_happy_hour.sql,277
20260527040148,inside_local_range,20260525520001,20260525520001_car_dealership_customer_interactions.sql,107
20260527041250,inside_local_range,20260525520001,20260525520001_car_dealership_customer_interactions.sql,769
20260527041443,inside_local_range,20260525520001,20260525520001_car_dealership_customer_interactions.sql,882
20260527041644,inside_local_range,20260525520001,20260525520001_car_dealership_customer_interactions.sql,1003
20260527043047,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1753
20260527043128,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1712
20260527043800,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1320
20260527044012,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1188
20260527044125,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1115
20260527044221,inside_local_range,20260525530000,20260525530000_cafe_bundles.sql,1059
20260527134705,inside_local_range,20260527140000,20260527140000_ar_invoices_fleet_enforcement.sql,775
20260527134816,inside_local_range,20260527140000,20260527140000_ar_invoices_fleet_enforcement.sql,704
20260527135423,inside_local_range,20260527140000,20260527140000_ar_invoices_fleet_enforcement.sql,337
20260527140740,inside_local_range,20260527141000,20260527141000_ar_job_photos.sql,140
20260527142253,inside_local_range,20260527142000,20260527142000_ar_labor_entries.sql,173
20260527143352,inside_local_range,20260527143000,20260527143000_store_promotions_reviews_messages.sql,232
20260527143855,inside_local_range,20260527144000,20260527144000_ar_reminders_dispatch_cron.sql,65
20260527145237,inside_local_range,20260527145444,20260527145444_group_paid_media_bundles.sql,127
20260527145802,inside_local_range,20260527150000,20260527150000_ar_estimates_discount_cents.sql,118
20260527150019,inside_local_range,20260527150000,20260527150000_ar_estimates_discount_cents.sql,19
20260527150619,inside_local_range,20260527151000,20260527151000_ar_invoices_estimates_backfill_subtotals.sql,221
20260527150624,inside_local_range,20260527151000,20260527151000_ar_invoices_estimates_backfill_subtotals.sql,216
20260527150625,inside_local_range,20260527151000,20260527151000_ar_invoices_estimates_backfill_subtotals.sql,215
20260527154240,inside_local_range,20260527154000,20260527154000_ar_warranties_network_claim_columns.sql,160
20260527154335,inside_local_range,20260527154000,20260527154000_ar_warranties_network_claim_columns.sql,215
20260527161806,inside_local_range,20260527161700,20260527161700_fix_group_paid_album_storage_policy.sql,66
20260527163502,inside_local_range,20260527163358,20260527163358_restore_chat_media_storage_policy.sql,64
20260527164427,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,75
20260527185941,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,8189
20260527190022,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,8230
20260527191959,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,9407
20260527192357,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,9645
20260527194315,inside_local_range,20260527164312,20260527164312_fix_zivo_service_photo_storage_recursion.sql,10803
20260529154017,inside_local_range,20260529160000,20260529160000_autorepair_parts_catalog_columns.sql,1183
20260529161743,inside_local_range,20260529160001,20260529160001_pin_function_search_path.sql,1062
20260529162051,inside_local_range,20260529160001,20260529160001_pin_function_search_path.sql,1250
20260529162558,inside_local_range,20260529160001,20260529160001_pin_function_search_path.sql,1557
20260529172049,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,649
20260529174216,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,1936
20260529183403,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,5043
20260529185029,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,6029
20260529185228,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,6148
20260529185324,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,6204
20260529185935,inside_local_range,20260529171000,20260529171000_car_rental_sanitize_reservation_rpc.sql,6575
20260530161608,inside_local_range,20260531000000,20260531000000_salon_stylist_self_service.sql,27832
20260601164929,inside_local_range,20260601164500,20260601164500_car_dealership_reviews_server_gate.sql,269
20260601182132,inside_local_range,20260601181500,20260601181500_car_rental_expenses_server_gate.sql,392
20260601183515,inside_local_range,20260601183000,20260601183000_car_rental_maintenance_server_gate.sql,315
20260601183929,inside_local_range,20260601184500,20260601184500_car_rental_vehicles_server_gate.sql,331
20260601185002,inside_local_range,20260601184500,20260601184500_car_rental_vehicles_server_gate.sql,302
20260601200855,inside_local_range,20260601201500,20260601201500_car_rental_store_settings_server_gate.sql,365
20260602124443,inside_local_range,20260601284500,20260601284500_salon_bookings_owner_server_gate.sql,28783
20260602144434,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33326
20260602144443,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33317
20260602144449,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33311
20260602144457,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33303
20260602144504,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33296
20260602144521,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33279
20260602144536,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33264
20260602144654,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,33186
20260602155001,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,29399
20260602155455,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,29105
20260602164117,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,26323
20260602220513,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,6887
20260602221556,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,6244
20260602233057,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,1743
20260602234856,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,664
20260603003231,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,1951
20260603004348,inside_local_range,20260603000000,20260603000000_salon_low_stock_alerts.sql,2628
20260603115007,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,593
20260603115807,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,113
20260603120348,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,228
20260603120729,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,449
20260603125717,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,3437
20260603144238,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,9758
20260603150053,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,10853
20260603152716,inside_local_range,20260603120000,20260603120000_ar_estimate_public_rpcs.sql,12436
20260603185944,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,18016
20260603190107,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,17933
20260603193622,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,15818
20260603195427,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,14733
20260603195827,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,14493
20260603200011,inside_local_range,20260604000000,20260604000000_salon_public_walkin.sql,14389
20260604154725,inside_local_range,20260604154500,20260604154500_bus_operator_tables_and_popular_routes.sql,145
20260604162505,inside_local_range,20260604162000,20260604162000_real_trending_rpcs.sql,305
20260604183824,inside_local_range,20260604162000,20260604162000_real_trending_rpcs.sql,8304
20260604184726,inside_local_range,20260604162000,20260604162000_real_trending_rpcs.sql,8846
20260604234243,inside_local_range,20260604233000,20260604233000_marketing_workflows_backend_connectivity.sql,763
20260605025603,inside_local_range,20260605025409,20260605025409_lockdown_admin_security_definer_rpc_grants.sql,114
20260605030328,inside_local_range,20260605030155,20260605030155_lockdown_auto_repair_internal_function_grants.sql,93
20260605030614,inside_local_range,20260605030511,20260605030511_lockdown_trigger_security_definer_function_grants.sql,63
20260605030919,inside_local_range,20260605030807,20260605030807_lockdown_scheduled_maintenance_function_grants.sql,72
20260605031201,inside_local_range,20260605031100,20260605031100_lockdown_bot_account_function_anon_grants.sql,61
20260605031431,inside_local_range,20260605031308,20260605031308_lockdown_account_wallet_function_anon_grants.sql,83
20260605033726,inside_local_range,20260605033621,20260605033621_lockdown_channel_social_function_anon_grants.sql,65
20260605034040,inside_local_range,20260605033931,20260605033931_lockdown_zivo_service_function_anon_grants.sql,69
20260605040154,inside_local_range,20260605040037,20260605040037_lockdown_bot_invite_creation_function_anon_grants.sql,77
20260605044637,inside_local_range,20260605040037,20260605040037_lockdown_bot_invite_creation_function_anon_grants.sql,2760
20260606174240,inside_local_range,20260606193000,20260606193000_expose_admin_customer_search_in_api_schema.sql,6440
20260606202055,inside_local_range,20260606193000,20260606193000_expose_admin_customer_search_in_api_schema.sql,3055
20260606224236,inside_local_range,20260607000000,20260607000000_profile_metadata_completion.sql,4644
20260608192232,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,16648
20260608200122,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,14318
20260608201203,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,13677
20260608201228,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,13652
20260608201258,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,13622
20260608202855,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,12665
20260608202912,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,12648
20260608203458,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,12302
20260608203524,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,12276
20260608203933,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,12027
20260608204436,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,11724
20260608204615,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,11625
20260608204731,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,11549
20260608204925,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,11435
20260608205031,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,11369
20260608205656,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10984
20260608205816,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10904
20260608210020,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10780
20260608210150,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10690
20260608210305,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10615
20260608210330,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10590
20260608210341,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10579
20260608210546,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10454
20260608210548,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10452
20260608210952,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10208
20260608211118,inside_local_range,20260609000000,20260609000000_ar_reminders_secure_cron.sql,10122
20260610161949,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,27611
20260610163800,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,26520
20260610185126,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,18514
20260610194137,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,15503
20260610194946,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,15014
20260610200023,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,14377
20260610204751,inside_local_range,20260611000000,20260611000000_add_channel_subscriber_permissions.sql,11529
20260611163958,inside_local_range,20260612000000,20260612000000_add_store_default_language.sql,26402
20260611183433,inside_local_range,20260612000000,20260612000000_add_store_default_language.sql,19527
20260620170529,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372929
20260620170536,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372936
20260620170540,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372940
20260620170544,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372944
20260620170549,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372949
20260620170555,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372955
20260620170632,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372992
20260620170636,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,372996
20260620170642,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,373002
20260620170645,inside_local_range,20260616093000,20260616093000_chat_privacy_messages_visibility.sql,373005
20260701192709,inside_local_range,20260714001218,20260714001218_harden_rls_helper_caller_identity.sql,1053909
20260701211454,inside_local_range,20260714001218,20260714001218_harden_rls_helper_caller_identity.sql,1047444
20260701213127,inside_local_range,20260714001218,20260714001218_harden_rls_helper_caller_identity.sql,1046451
20260719011420,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,134060
20260719013808,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,135488
20260719020253,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,136973
20260719025733,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,140253
20260719132008,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,177608
20260719134509,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,179109
20260719135808,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,179888
20260719140909,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,180549
20260721164452,inside_local_range,20260717120000,20260717120000_bus_payment_voided_and_webhook_events.sql,362692
20260731152830,inside_local_range,20260730231319,20260730231319_add_driver_bootstrap_scope.sql,58511
20260826202020,inside_local_range,20260826191256,20260826191256_lodging_cutluy_payment_rail.sql,4044
20260827235601,inside_local_range,20260827234500,20260827234500_disable_creator_monetization_and_p2p.sql,661
20260830025321,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47807
20260830030115,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47333
20260830030137,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47311
20260830030159,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47289
20260830030251,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47237
20260830030427,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,47141
20260830030901,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46867
20260830031111,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46737
20260830031216,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46672
20260830031307,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46621
20260830031410,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46558
20260830031526,inside_local_range,20260830161008,20260830161008_release_backend_security_reconciliation.sql,46482
20260830165252,inside_local_range,20260830164600,20260830164600_harden_anonymous_security_definer_mutations.sql,412
20260830165904,inside_local_range,20260830164600,20260830164600_harden_anonymous_security_definer_mutations.sql,784
20260830174518,inside_local_range,20260830173024,20260830173024_cutover_internal_cron_hmac_jobs.sql,894
20260830180554,inside_local_range,20260830183748,20260830183748_eats_wallet_backend_reconciliation.sql,1914
20260903182301,inside_local_range,20260903183000,20260903183000_car_dealership_public_reviews_security_invoker.sql,419
